Time [Seconds],Amplitude [V]
0.0712,11.9990208217335
0.0713,11.9990315102509
0.0714,11.9990420397633
0.0715,11.9990524126363
0.0716,11.9990626312001
0.0717,11.9990726977501
0.0718,11.9990826145478
0.0719,11.9990923838209
0.072,11.9991020077641
0.0721,11.9991114885393
0.0722,11.9991208282762
0.0723,11.9991300290731
0.0724,11.9991390929968
0.0725,11.9991480220835
0.0726,11.999156818339
0.0727,11.9991654837393
0.0728,11.9991740202312
0.0729,11.9991824297323
0.073,11.9991907141317
0.0731,11.9991988752904
0.0732,11.9992069150418
0.0733,11.9992148351921
0.0734,11.9992226375204
0.0735,11.9992303237794
0.0736,11.9992378956959
0.0737,11.9992453549707
0.0738,11.9992527032797
0.0739,11.9992599422736
0.074,11.9992670735784
0.0741,11.9992740987964
0.0742,11.9992810195056
0.0743,11.9992878372607
0.0744,11.9992945535933
0.0745,11.9993011700122
0.0746,11.9993076880038
0.0747,11.9993141090321
0.0748,11.9993204345398
0.0749,11.9993266659478
0.075,11.9993328046559
0.0751,11.9993388520431
0.0752,11.999344809468
0.0753,11.9993506782689
0.0754,11.9993564597642
0.0755,11.9993621552526
0.0756,11.9993677660136
0.0757,11.9993732933076
0.0758,11.9993787383763
0.0759,11.9993841024429
0.076,11.9993893867124
0.0761,11.9993945923719
0.0762,11.9993997205909
0.0763,11.9994047725212
0.0764,11.9994097492978
0.0765,11.9994146520388
0.0766,11.9994194818455
0.0767,11.9994242398028
0.0768,11.9994289269797
0.0769,11.9994335444291
0.077,11.9994380931882
0.0771,11.9994425742789
0.0772,11.9994469887079
0.0773,11.9994513374668
0.0774,11.9994556215325
0.0775,11.9994598418675
0.0776,11.9994639994199
0.0777,11.9994680951235
0.0778,11.9994721298985
0.0779,11.9994761046512
0.078,11.9994800202746
0.0781,11.9994838776483
0.0782,11.9994876776388
0.0783,11.9994914210998
0.0784,11.9994951088721
0.0785,11.9994987417844
0.0786,11.9995023206525
0.0787,11.9995058462806
0.0788,11.9995093194607
0.0789,11.9995127409729
0.079,11.9995161115859
0.0791,11.9995194320569
0.0792,11.9995227031318
0.0793,11.9995259255455
0.0794,11.9995291000217
0.0795,11.9995322272737
0.0796,11.999535308004
0.0797,11.9995383429047
0.0798,11.9995413326574
0.0799,11.9995442779339
0.08,11.9995471793958
0.0801,11.9995500376949
0.0802,11.9995528534733
0.0803,11.9995556273634
0.0804,11.9995583599886
0.0805,11.9995610519626
0.0806,11.9995637038902
0.0807,11.999566316367
0.0808,11.9995688899801
0.0809,11.9995714253075
0.081,11.9995739229188
0.0811,11.999576383375
0.0812,11.999578807229
0.0813,11.9995811950251
0.0814,11.9995835472998
0.0815,11.9995858645815
0.0816,11.9995881473908
0.0817,11.9995903962405
0.0818,11.9995926116358
0.0819,11.9995947940744
0.082,11.9995969440465
0.0821,11.9995990620351
0.0822,11.9996011485161
0.0823,11.999603203958
0.0824,11.9996052288228
0.0825,11.9996072235652
0.0826,11.9996091886333
0.0827,11.9996111244686
0.0828,11.999613031506
0.0829,11.9996149101739
0.083,11.9996167608942
0.0831,11.9996185840829
0.0832,11.9996203801493
0.0833,11.9996221494971
0.0834,11.9996238925236
0.0835,11.9996256096204
0.0836,11.9996273011733
0.0837,11.9996289675623
0.0838,11.9996306091617
0.0839,11.9996322263403
0.084,11.9996338194614
0.0841,11.9996353888828
0.0842,11.9996369349572
0.0843,11.9996384580318
0.0844,11.9996399584488
0.0845,11.9996414365452
0.0846,11.9996428926531
0.0847,11.9996443270997
0.0848,11.9996457402071
0.0849,11.9996471322927
0.085,11.9996485036694
0.0851,11.9996498546452
0.0852,11.9996511855235
0.0853,11.9996524966034
0.0854,11.9996537881793
0.0855,11.9996550605415
0.0856,11.9996563139757
0.0857,11.9996575487635
0.0858,11.9996587651824
0.0859,11.9996599635055
0.086,11.9996611440021
0.0861,11.9996623069374
0.0862,11.9996634525725
0.0863,11.9996645811649
0.0864,11.9996656929681
0.0865,11.9996667882319
0.0866,11.9996678672023
0.0867,11.9996689301217
0.0868,11.9996699772288
0.0869,11.9996710087589
0.087,11.9996720249438
0.0871,11.9996730260116
0.0872,11.9996740121874
0.0873,11.9996749836925
0.0874,11.9996759407453
0.0875,11.9996768835608
0.0876,11.9996778123507
0.0877,11.9996787273238
0.0878,11.9996796286855
0.0879,11.9996805166383
0.088,11.9996813913817
0.0881,11.9996822531123
0.0882,11.9996831020235
0.0883,11.9996839383062
0.0884,11.9996847621481
0.0885,11.9996855737343
0.0886,11.9996863732472
0.0887,11.9996871608664
0.0888,11.9996879367688
0.0889,11.9996887011286
0.089,11.9996894541177
0.0891,11.9996901959051
0.0892,11.9996909266576
0.0893,11.9996916465391
0.0894,11.9996923557116
0.0895,11.9996930543342
0.0896,11.999693742564
0.0897,11.9996944205555
0.0898,11.9996950884611
0.0899,11.9996957464307
0.09,11.9996963946122
0.0901,11.9996970331512
0.0902,11.9996976621912
0.0903,11.9996982818734
0.0904,11.9996988923371
0.0905,11.9996994937194
0.0906,11.9997000861554
0.0907,11.9997006697782
0.0908,11.9997012447189
0.0909,11.9997018111066
0.091,11.9997023690686
0.0911,11.9997029187302
0.0912,11.9997034602149
0.0913,11.9997039936444
0.0914,11.9997045191385
0.0915,11.9997050368152
0.0916,11.9997055467908
0.0917,11.9997060491799
0.0918,11.9997065440954
0.0919,11.9997070316483
0.092,11.9997075119483
0.0921,11.9997079851033
0.0922,11.9997084512195
0.0923,11.9997089104017
0.0924,11.9997093627529
0.0925,11.9997098083749
0.0926,11.9997102473677
0.0927,11.9997106798299
0.0928,11.9997111058587
0.0929,11.9997115255498
0.093,11.9997119389975
0.0931,11.9997123462947
0.0932,11.9997127475328
0.0933,11.999713142802
0.0934,11.9997135321911
0.0935,11.9997139157875
0.0936,11.9997142936775
0.0937,11.9997146659459
0.0938,11.9997150326763
0.0939,11.9997153939512
0.094,11.9997157498517
0.0941,11.9997161004577
0.0942,11.999716445848
0.0943,11.9997167861002
0.0944,11.9997171212907
0.0945,11.9997174514949
0.0946,11.9997177767869
0.0947,11.9997180972397
0.0948,11.9997184129255
0.0949,11.999718723915
0.095,11.9997190302781
0.0951,11.9997193320837
0.0952,11.9997196293996
0.0953,11.9997199222926
0.0954,11.9997202108284
0.0955,11.9997204950719
0.0956,11.9997207750869
0.0957,11.9997210509364
0.0958,11.9997213226822
0.0959,11.9997215903855
0.096,11.9997218541064
0.0961,11.9997221139041
0.0962,11.999722369837
0.0963,11.9997226219626
0.0964,11.9997228703375
0.0965,11.9997231150175
0.0966,11.9997233560576
0.0967,11.9997235935119
0.0968,11.9997238274338
0.0969,11.9997240578759
0.097,11.9997242848898
0.0971,11.9997245085266
0.0972,11.9997247288365
0.0973,11.9997249458691
0.0974,11.999725159673
0.0975,11.9997253702963
0.0976,11.9997255777864
0.0977,11.9997257821898
0.0978,11.9997259835524
0.0979,11.9997261819195
0.098,11.9997263773357
0.0981,11.9997265698448
0.0982,11.9997267594901
0.0983,11.9997269463141
0.0984,11.999727130359
0.0985,11.9997273116659
0.0986,11.9997274902757
0.0987,11.9997276662285
0.0988,11.9997278395637
0.0989,11.9997280103204
0.099,11.9997281785368
0.0991,11.9997283442508
0.0992,11.9997285074997
0.0993,11.9997286683199
0.0994,11.9997288267478
0.0995,11.9997289828189
0.0996,11.9997291365682
0.0997,11.9997292880304
0.0998,11.9997294372393
0.0999,11.9997295842286
0.1,11.9997297290312
